Livingroom_temp,Livingroom_Humidity,laundryRoom_Humidity,OfficeRoom_Humidity,BathRoom_Humidity,Outside_temp_building,Outside_humidity_building,IroningRoom_Humidity,Parentroom_temp,Parent_room_humidity,WeatherStn_Pressure,Windspeed,NSM,day_of_week,month,Energy
20.6,42.6,43.29,42.2,55.515,9.226666667,59.8,36.29,19.2,44.0,746.6666667,7.166666667,53400,6,2,50
20.6,42.93333333,43.4,42.2,55.525,9.263333333,60.22666667,36.43333333,19.2,43.76,746.7,7.0,54000,6,2,80
20.66666667,43.13333333,43.46666667,42.05,55.59,9.263333333,60.02666667,36.545,19.2,43.76,746.7166667,7.333333333,54600,6,2,90
20.7,43.43333333,43.6,41.56,55.545,9.39,58.56666667,36.43277778,19.2,44.06666667,746.7333333,7.666666667,55200,6,2,70
20.76,43.5,43.65666667,41.43333333,55.39333333,9.53,57.43333333,36.28722222,19.2,44.26,746.75,8.0,55800,6,2,90
20.79,43.22333333,43.79,41.22333333,55.19944444,9.763333333,56.83,36.18666667,19.2,44.43333333,746.7666667,8.333333333,56400,6,2,70
20.85666667,43.09,43.9,41.03,54.99833333,9.69,55.22333333,35.92944444,19.26,44.63333333,746.7833333,8.666666667,57000,6,2,90
20.89,43.12666667,43.82666667,40.93333333,54.90388889,9.63,55.19333333,35.76888889,19.29,44.7,746.8,9.0,57600,6,2,90
20.89,43.12666667,43.86333333,40.93333333,54.82666667,9.63,54.72666667,35.57722222,19.29,44.62666667,746.8833333,8.833333333,58200,6,2,80
20.89,42.62333333,43.79,40.93333333,54.79,9.6,55.3,35.48333333,19.29,44.59,746.9666667,8.666666667,58800,6,2,70
20.82333333,41.95666667,43.7,41.0,54.71666667,9.533333333,55.23333333,35.345,19.29,44.53,747.05,8.5,59400,6,2,100
20.79,41.46666667,43.7,41.09,54.545,9.323333333,56.06666667,35.20888889,19.2,44.36333333,747.1333333,8.333333333,60000,6,2,100
20.6,41.22333333,43.26,41.29,53.9,7.73,59.89333333,34.82666667,19.2,43.06,747.05,8.0,64200,6,2,90
20.6,41.56666667,43.26,41.29,53.9,7.463333333,60.83333333,34.88777778,19.2,42.93333333,747.0,8.0,64800,6,2,70
20.625,41.7225,43.32666667,41.29,53.9,7.23,61.99666667,34.91666667,19.1,42.76,747.0333333,8.0,65400,6,2,70
20.7,41.79,43.32666667,41.245,53.9,7.03,62.92333333,34.92777778,19.1,42.56666667,747.0666667,8.0,66000,6,2,80
21.5,41.06,43.06,40.82666667,52.68166667,7.19,67.26666667,35.255,18.89,40.9,745.3666667,11.66666667,80400,6,2,100
20.39,43.29,43.79,43.29,65.58666667,8.263333333,94.35666667,39.145,19.0,47.46666667,739.1,9.5,16200,0,2,40
20.39,43.36333333,43.79,43.4,65.25055556,7.663333333,94.23,39.2,19.0,47.65666667,739.1333333,9.0,16800,0,2,50
20.39,43.29,43.82666667,43.46666667,64.86888889,7.463333333,95.22666667,39.265,19.0,47.79,739.1666667,8.5,17400,0,2,50
20.32333333,43.36333333,43.9,43.43333333,64.52833333,7.73,95.62666667,39.30833333,19.0,47.9,739.2,8.0,18000,0,2,50
20.29,43.4,44.0,43.5,64.29277778,7.8,95.69,39.4,19.0,47.96666667,739.1166667,7.833333333,18600,0,2,50
20.29,43.46666667,44.0,43.53,64.02833333,7.866666667,95.76333333,39.4,19.0,48.0,739.0333333,7.666666667,19200,0,2,40
20.29,43.53,44.0,43.59,63.76722222,7.966666667,95.86666667,39.47222222,19.0,48.06,738.95,7.5,19800,0,2,20
20.29,43.59,44.0,43.7,63.52944444,7.833333333,95.72666667,39.51,19.0,48.2,738.8666667,7.333333333,20400,0,2,30
20.26,43.59,44.0,43.76,63.31166667,7.56,95.59,39.575,19.06666667,48.33333333,738.7833333,7.166666667,21000,0,2,20
20.26,43.66333333,44.0,43.79,63.10222222,7.56,95.59,39.59,19.1,48.5,738.7,7.0,21600,0,2,40
20.26,43.7,44.09,43.79,62.97,7.56,95.59,39.62055556,19.03333333,48.46333333,738.6833333,7.5,22200,0,2,40
20.2,43.7,44.16333333,43.82666667,62.72666667,7.433333333,95.46333333,39.7,19.1,48.59,738.6666667,8.0,22800,0,2,50
20.2,43.7,44.2,43.9,62.56944444,7.53,95.5,39.7,19.0,48.53,738.65,8.5,23400,0,2,50
20.2,43.7,44.2,43.9,62.38055556,7.59,95.5,39.755,19.06666667,48.66333333,738.6333333,9.0,24000,0,2,60
20.2,43.7,44.2,43.96666667,62.215,7.833333333,95.66,39.79,19.06666667,48.7,738.6166667,9.5,24600,0,2,50
20.2,43.76,44.2,43.93333333,62.17722222,7.9,95.8,39.79,19.06666667,48.76,738.6,10.0,25200,0,2,40
20.16666667,43.82666667,44.23,44.045,62.11166667,8.0,95.8,39.79,19.1,48.9,738.5666667,9.833333333,25800,0,2,40
20.1,43.845,44.29,44.06,61.95,7.83,95.73,39.79,19.1,48.9,738.5333333,9.666666667,26400,0,2,40
20.1,43.96666667,44.29,44.09,61.74722222,7.763333333,95.59,39.79,19.1,49.0,738.5,9.5,27000,0,2,50
20.1,44.0,44.36333333,44.03,61.60222222,7.8,95.65666667,39.85722222,19.1,49.0,738.4666667,9.333333333,27600,0,2,40
20.1,44.0,44.36333333,44.09,61.49222222,7.726666667,95.59,39.86944444,19.1,49.09,738.4333333,9.166666667,28200,0,2,80
20.1,44.0,44.29,44.29666667,60.42888889,7.626666667,95.39666667,39.68166667,19.1,49.03,738.4,9.0,28800,0,2,90
20.1,43.86,44.29,44.36333333,57.98388889,7.433333333,94.99666667,39.39666667,19.1,48.93,738.5,9.333333333,29400,0,2,70
20.1,43.7,44.16333333,44.15666667,56.44666667,7.19,94.4,39.20555556,19.1,48.73,738.6,9.666666667,30000,0,2,90
20.1,43.7,44.09,43.86333333,55.49333333,7.263333333,94.19333333,38.96,19.1,48.46666667,738.7,10.0,30600,0,2,70
20.1,43.82666667,43.96666667,43.79,54.76555556,7.3,93.46666667,38.79333333,19.1,48.26666667,738.8,10.33333333,31200,0,2,80
20.1,43.9,43.82666667,43.6,54.165,7.433333333,93.13333333,38.645,19.1,47.93,738.9,10.66666667,31800,0,2,80
20.1,43.76,43.79,43.19333333,53.64944444,7.5,91.95666667,38.575,19.1,47.65666667,739.0,11.0,32400,0,2,80
20.1,43.62666667,43.79,43.02666667,53.22,7.5,91.43,38.48333333,19.0,47.145,738.95,10.5,33000,0,2,90
20.1,43.46666667,43.76,42.9,52.93166667,7.563333333,91.86666667,38.41111111,19.0,46.76666667,738.9,10.0,33600,0,2,80
20.1,43.29,43.43333333,42.8175,54.845,8.566666667,86.26666667,38.19388889,19.0,45.52666667,738.9,9.0,37200,0,2,80
20.1,43.195,43.43333333,42.63333333,54.92166667,8.666666667,81.06,38.12666667,19.0,45.32666667,739.0,9.5,37800,0,2,70
20.1,43.03,43.4,42.26,54.95,8.86,77.72666667,38.055,19.0,45.16333333,739.1,10.0,38400,0,2,80
20.1,42.86333333,43.5,42.12666667,54.89277778,8.89,75.96666667,37.95,19.0,45.03,739.2,10.5,39000,0,2,100
20.29,43.2,43.19333333,43.12666667,54.555,9.033333333,66.96333333,36.91666667,19.0,43.36333333,739.3166667,13.0,46200,0,2,80
20.35666667,43.06666667,42.8,43.09,54.55,9.1225,66.6725,36.79333333,19.0,43.43,739.3,14.0,46800,0,2,90
20.29,42.86333333,42.59,42.96333333,54.465,9.263333333,67.66666667,36.66944444,19.0,43.56,739.35,13.5,47400,0,2,90
20.39,42.9,43.36,43.4,54.03,7.76,74.23,36.47,19.0,42.86333333,739.7333333,10.33333333,52800,0,2,100
23.35666667,40.63333333,43.69666667,44.76333333,52.58611111,7.466666667,66.19,35.09,18.89,41.29,742.1333333,12.0,69600,0,2,100
23.39,40.7,43.86333333,44.03,51.33333333,7.333333333,66.45666667,35.09,18.89,41.29,742.25,12.0,70200,0,2,90
23.46333333,40.7,43.65666667,43.33333333,50.33888889,7.3,66.52333333,35.08,18.89,41.23,742.3666667,12.0,70800,0,2,100
23.53333333,40.63333333,43.46666667,42.8,49.58666667,7.366666667,66.06333333,35.08,18.89,41.2,742.4833333,12.0,71400,0,2,80
23.6,40.43333333,43.32666667,42.33333333,48.84666667,7.433333333,65.86666667,35.055,18.89,41.12666667,742.6,12.0,72000,0,2,100
23.5,39.93,42.7,43.66333333,59.51722222,7.69,63.72333333,34.9,18.85666667,40.86333333,743.1833333,9.5,75000,0,2,100
23.42666667,40.03,42.56,43.0,50.49833333,7.69,63.82666667,34.79,18.79,40.59,743.65,9.5,77400,0,2,100
23.29,39.79,42.6,43.0,50.19388889,7.69,63.2975,34.775,18.79,40.545,743.8833333,9.833333333,78600,0,2,90
23.1,40.36333333,43.03,43.46333333,63.87055556,7.4,66.43333333,35.67,18.89,41.43,744.2,10.5,81000,0,2,90
22.96333333,40.89,43.03,43.72333333,58.29444444,7.333333333,66.5,35.90333333,18.89,41.76666667,744.2666667,10.66666667,81600,0,2,80
22.89,41.16333333,43.09,44.03,55.60388889,7.3,66.43333333,36.06,18.89,41.96666667,744.3333333,10.83333333,82200,0,2,80
22.79,41.09,43.0,44.22333333,53.79944444,7.226666667,67.83333333,36.23666667,18.89,42.23,744.4,11.0,82800,0,2,80
22.73,41.16333333,43.0,44.29,52.58,6.523333333,73.03333333,36.345,18.89,42.36333333,744.45,11.0,83400,0,2,80
22.66666667,41.2,43.0,44.3725,51.66277778,5.996666667,75.43333333,36.52444444,18.89,42.53,744.5,11.0,84000,0,2,80
22.6,41.2,42.93333333,44.4,50.88166667,5.656666667,77.13,36.68777778,18.89,42.59,744.55,11.0,84600,0,2,80
22.5,41.245,42.9,44.4,50.38,5.73,77.73,36.775,18.89,42.73,744.6,11.0,85200,0,2,80
22.39,41.2,42.8725,44.4,49.91444444,6.063333333,76.75666667,36.845,18.89,42.79,744.65,11.0,85800,0,2,50
22.39,41.26,42.79,44.09,49.58333333,6.123333333,75.49,36.96111111,18.89,43.03,744.7,11.0,0,1,2,50
22.29,41.29,42.7225,43.96333333,49.24111111,5.966666667,74.89666667,37.025,18.89,43.16333333,744.7166667,10.83333333,600,1,2,50
22.23,41.23,42.66333333,43.76,48.905,5.9,75.15666667,37.09611111,18.89,43.43333333,744.7333333,10.66666667,1200,1,2,50
22.2,41.2,42.59,43.62666667,48.65722222,5.866666667,75.43333333,37.23277778,18.96333333,43.56,744.75,10.5,1800,1,2,40
22.13333333,41.2,42.7,43.59,48.39055556,5.875,75.495,37.23,18.89,43.73,744.7666667,10.33333333,2400,1,2,50
22.06666667,41.26,42.7,43.59,48.19666667,5.833333333,75.16,37.29,18.89,43.86333333,744.7833333,10.16666667,3000,1,2,40
22.0,41.2,42.62666667,43.5,48.045,5.9,75.3,37.30833333,18.945,43.95,744.8,10.0,3600,1,2,40
21.96333333,41.2,42.7,43.43333333,47.89833333,5.9,75.16,37.4,18.96333333,44.12666667,744.8,9.666666667,4200,1,2,60
21.89,41.2,42.7,43.4,47.765,5.833333333,75.25666667,37.42222222,18.89,44.26,744.8,9.333333333,4800,1,2,50
21.85666667,41.16333333,42.7,43.4,47.68166667,5.966666667,75.46333333,37.47222222,19.0,44.5,744.8,9.0,5400,1,2,50
21.79,41.09,42.73,43.36333333,47.525,6.123333333,74.8,37.5,19.0,44.56,744.8,8.666666667,6000,1,2,50
21.79,41.09,42.73,43.29,47.41055556,6.123333333,74.59333333,37.5,19.0,44.73,744.8,8.333333333,6600,1,2,40
21.73,41.09,42.7,43.29,47.30222222,6.156666667,74.62666667,37.545,19.0,44.79,744.8,8.0,7200,1,2,40
21.7,41.12666667,42.7,43.29,47.255,6.156666667,74.56,37.58,19.0,44.9,744.7666667,8.166666667,7800,1,2,50
21.63333333,41.12666667,42.62666667,43.29,47.2,6.333333333,74.69,37.59611111,19.0,44.96666667,744.7333333,8.333333333,8400,1,2,40
21.6,41.09,42.7,43.2675,47.15722222,6.4,74.69,37.66333333,19.0,45.09,744.7,8.5,9000,1,2,50
21.6,41.09,42.62666667,43.2,47.09,6.4,75.43,37.7,19.0,45.16333333,744.6666667,8.666666667,9600,1,2,40
21.56666667,41.09,42.7,43.2,47.09,6.466666667,75.95666667,37.7,19.0,45.32666667,744.6333333,8.833333333,10200,1,2,30
21.5,41.09,42.66333333,43.2,47.06,6.4,77.03333333,37.7,19.0,45.46666667,744.6,9.0,10800,1,2,30
21.5,41.16333333,42.59,43.2,47.075,6.4,77.3,37.745,19.0,45.73,744.4833333,9.0,11400,1,2,30
21.39,41.09,42.66333333,43.2,47.025,6.366666667,77.09,37.79,19.0,45.79,744.3666667,9.0,12000,1,2,30
21.39,41.09,42.7,43.16333333,46.98833333,6.375,76.8225,37.79,19.0,45.93333333,744.25,9.0,12600,1,2,50
21.39,41.2,42.76,43.09,46.95,6.466666667,76.06666667,37.88166667,19.0,46.06,744.1333333,9.0,13200,1,2,40
21.32333333,41.2,42.82666667,43.0,46.93888889,6.5,75.49333333,37.9,19.03333333,46.15666667,744.0166667,9.0,13800,1,2,40
21.29,41.23,42.9,43.0,46.9,6.433333333,75.16,37.9,19.03333333,46.23,743.9,9.0,14400,1,2,50
21.29,41.29,42.93333333,43.0,46.9,6.5,74.99,37.9,19.1,46.345,743.7833333,8.833333333,15000,1,2,40
21.26,41.26,42.93333333,43.0,46.9,6.5,74.46333333,37.86222222,19.06666667,46.46666667,743.6666667,8.666666667,15600,1,2,50
21.2,41.2,42.93333333,43.0,46.83277778,6.59,73.7,37.915,19.06666667,46.52666667,743.55,8.5,16200,1,2,40
21.2,41.32666667,42.93333333,43.0,46.79,6.53,73.22666667,37.87333333,19.06666667,46.59,743.4333333,8.333333333,16800,1,2,50
21.2,41.32666667,42.93333333,42.9,46.785,6.23,72.79,37.81444444,19.0,46.59,743.3166667,8.166666667,17400,1,2,50
21.16666667,41.4,43.0,42.9,46.74,5.963333333,73.59666667,37.84388889,19.1,46.73,743.2,8.0,18000,1,2,40
21.1,41.4,42.93333333,42.9,46.71166667,5.9,74.62666667,37.91111111,19.1,46.79,743.1,8.0,18600,1,2,50
21.1,41.4,43.0,42.9,46.59,5.76,74.43333333,37.92222222,19.1,46.79,743.0,8.0,19200,1,2,50
21.03333333,41.32666667,42.96666667,42.9,46.59,5.56,75.06666667,37.9,19.1,46.86333333,742.9,8.0,19800,1,2,40
21.03333333,41.43333333,42.96666667,42.9,46.59,5.5,75.66666667,37.9,19.1,46.9,742.8,8.0,20400,1,2,40
21.03333333,41.43333333,43.0,42.845,46.59,5.5,76.19333333,37.87555556,19.1,46.9,742.7,8.0,21000,1,2,50
21.0,41.4,43.0,42.79,46.555,5.5,76.66666667,37.9,19.1,46.93333333,742.6,8.0,21600,1,2,50
21.0,41.46666667,43.03,42.79,46.53,5.526666667,76.49666667,37.9,19.1,46.93333333,742.4166667,8.0,22200,1,2,50
20.89,41.5,43.09,42.76,46.53,5.425,77.445,37.90555556,19.1,47.0,742.2333333,8.0,22800,1,2,50
20.89,41.5,43.045,42.7,46.51,5.626666667,78.15666667,37.91666667,19.1,47.06,742.05,8.0,23400,1,2,40
20.89,41.56,43.09,42.7,46.51,5.8,77.79666667,37.90555556,19.1,47.09,741.8666667,8.0,24000,1,2,50
20.89,41.59,43.09,42.7,46.535,5.8,77.65666667,37.98666667,19.1,47.09,741.6833333,8.0,24600,1,2,40
20.89,41.66333333,43.06,42.7,46.535,5.933333333,77.96666667,38.0,19.1,47.09,741.5,8.0,25200,1,2,50
20.79,41.59,42.93333333,42.7,46.58555556,6.0,77.76,38.0,19.1,47.09,741.2333333,7.5,25800,1,2,40
20.79,41.59,42.9,42.7,46.68777778,6.123333333,77.65666667,37.93333333,19.1,47.2,740.9666667,7.0,26400,1,2,70
20.79,41.65666667,42.96666667,42.83333333,46.61777778,6.19,77.59,38.0,19.1,47.2,740.7,6.5,27000,1,2,70
20.79,41.79,42.96666667,43.36,46.54333333,6.226666667,77.83333333,38.0,19.1,47.12666667,740.4333333,6.0,27600,1,2,80
20.7,41.73,42.56666667,43.43333333,46.60055556,6.3,77.9,38.0,19.1,47.09,740.1666667,5.5,28200,1,2,60
20.7,41.73,42.29,43.5,46.59,6.433333333,78.19333333,38.03,19.1,47.03,739.9,5.0,28800,1,2,50
20.7,41.82666667,42.23,43.5,46.60833333,6.5,78.86,38.025,19.1,46.96666667,739.6166667,5.0,29400,1,2,50
20.7,41.96666667,42.2,43.5,46.725,6.466666667,81.26333333,38.08,19.1,46.9,739.3333333,5.0,30000,1,2,40
20.7,42.12666667,42.2,43.5,46.88166667,6.4,82.85666667,38.09,19.1,46.9,739.05,5.0,30600,1,2,40
20.7,42.26,42.0675,43.53,46.92777778,6.3,84.36333333,38.13888889,19.1,46.9,738.7666667,5.0,31200,1,2,40
20.63333333,42.36,42.0,43.59,47.0,6.3,85.36333333,38.16944444,19.1,46.86333333,738.4833333,5.0,31800,1,2,70
20.7,42.56,41.96666667,43.645,47.0,6.226666667,86.29,38.09333333,19.1,46.73,738.2,5.0,32400,1,2,70
20.6,42.2,41.7,43.32666667,46.50944444,6.06,88.22666667,37.71,19.0,45.22333333,736.3666667,4.166666667,35400,1,2,80
20.6,42.12666667,41.62666667,43.32666667,46.43333333,6.0,88.36666667,37.7,19.0,44.96333333,736.0,4.0,36000,1,2,60
22.1,40.3,43.29,40.32666667,50.245,2.86,92.12333333,38.17777778,18.79,39.82666667,738.2,6.666666667,81600,1,2,100
22.1,40.4,43.29,40.4,50.32055556,2.76,92.19,38.52833333,18.79,40.03,738.3,6.333333333,82200,1,2,80
22.06666667,40.5,43.32666667,40.46666667,50.38777778,2.626666667,92.19,38.90333333,18.79,40.29666667,738.4,6.0,82800,1,2,70
22.0,40.5,43.4,40.5,50.46111111,2.5,92.19,39.145,18.79,40.83,738.45,6.0,83400,1,2,60
21.96333333,40.59,43.4,40.56,50.5,2.4,92.15666667,39.36888889,18.84,41.4475,738.5,6.0,84000,1,2,70
21.89,40.59,43.4,40.59,50.52,2.326666667,92.15666667,39.545,18.85666667,41.96,738.55,6.0,84600,1,2,70
21.85666667,40.56,43.4,40.66333333,50.565,2.26,92.19,39.60111111,18.89,42.46333333,738.6,6.0,85200,1,2,80
21.79,40.5,43.4,40.7,50.59,2.126666667,92.12333333,39.74777778,18.89,42.66333333,738.65,6.0,85800,1,2,70
21.76,40.59,43.4,40.76,50.645,2.156666667,92.12333333,39.85722222,18.89,42.93333333,738.7,6.0,0,2,2,70
21.7,40.59,43.32666667,40.79,50.7,2.363333333,92.12333333,39.9,18.89,43.13333333,738.75,6.333333333,600,2,2,70
21.7,40.59,43.29,40.79,50.7,2.4,92.19,39.9,18.89,43.32666667,738.8,6.666666667,1200,2,2,70
21.63333333,40.53,43.29,40.9,50.7,2.4,92.12333333,39.92777778,18.96333333,43.46666667,738.85,7.0,1800,2,2,90
21.6,40.43333333,43.36333333,40.9,50.745,2.53,92.19,40.0,18.89,43.73,738.9,7.333333333,2400,2,2,60
21.6,40.5,43.29,40.9,50.79,2.663333333,92.26333333,40.0,18.89,43.86333333,738.95,7.666666667,3000,2,2,70
21.5,40.5,43.29,40.93333333,50.79,2.826666667,92.3,40.04111111,18.92666667,44.06666667,739.0,8.0,3600,2,2,70
21.42666667,40.43333333,43.29,41.0,50.79,2.9,92.3,40.19777778,18.92666667,44.26,738.9833333,7.833333333,4200,2,2,80
21.46333333,40.46666667,43.29,40.93333333,50.80222222,2.933333333,92.3,40.29111111,19.0,44.36,738.9666667,7.666666667,4800,2,2,70
21.39,40.46666667,43.29,40.93333333,50.86333333,3.0,92.3,40.43777778,19.0,44.5,738.95,7.5,5400,2,2,70
21.29,40.5,43.29,40.9,50.83888889,2.966666667,92.3,40.575,19.0,44.62666667,738.9333333,7.333333333,6000,2,2,70
21.29,40.5,43.29,40.9,50.86944444,2.845,92.245,40.62055556,19.0,44.76,738.9166667,7.166666667,6600,2,2,70
21.2,40.45,43.345,40.9,50.87555556,2.9,92.3,40.7,19.0,44.9,738.9,7.0,7200,2,2,60
21.2,40.5,43.2,40.9,50.88777778,3.09,92.4,40.7,19.0,44.96666667,738.9,7.333333333,7800,2,2,70
21.2,40.5,43.2,41.0,50.83888889,3.09,92.4,40.77333333,19.0,45.12666667,738.9,7.666666667,8400,2,2,60
21.1,40.5,43.2,41.0,50.86333333,3.09,92.3,40.9,19.0,45.2675,738.9,8.0,9000,2,2,70
21.1,40.5,43.2,41.0,50.845,3.09,92.36666667,40.90555556,19.0,45.36333333,738.9,8.333333333,9600,2,2,80
21.1,40.5,43.2,41.0,50.80222222,3.2,92.3,40.98888889,19.0,45.43333333,738.9,8.666666667,10200,2,2,60
21.1,40.5,43.2,41.0,50.82666667,3.26,92.36666667,41.0,19.0,45.56,738.9,9.0,10800,2,2,80
21.0,40.36333333,43.2,41.0,50.80222222,3.29,92.33333333,41.0,19.0,45.62666667,738.9166667,9.166666667,11400,2,2,70
21.0,40.29,43.2,41.0,50.82666667,3.23,92.33333333,41.055,19.0,45.76,738.9333333,9.333333333,12000,2,2,60
20.89,40.26,43.16333333,41.0,50.85111111,3.06,92.26333333,41.09,19.1,46.0,738.95,9.5,12600,2,2,70
20.89,40.2,43.03,41.0,50.86944444,2.933333333,92.19,41.09,19.1,46.06,738.9666667,9.666666667,13200,2,2,60
20.85666667,40.06,43.12666667,41.0,50.9,2.79,92.09,41.025,19.1,46.09,738.9833333,9.833333333,13800,2,2,70
20.85666667,40.06,43.12666667,41.06,50.9,2.73,92.15666667,40.92222222,19.1,46.16333333,739.0,10.0,14400,2,2,60
20.79,40.0,43.09,41.03,50.9,2.663333333,92.15666667,40.98888889,19.06666667,46.16333333,739.0333333,9.666666667,15000,2,2,70
20.79,40.0,43.09,40.96333333,50.92222222,2.59,92.09,41.065,19.06666667,46.16333333,739.0666667,9.333333333,15600,2,2,70
20.76,39.96666667,43.09,40.9,50.96111111,2.59,92.03,41.08,19.1,46.2,739.1,9.0,16200,2,2,70
20.7,39.96666667,43.16333333,40.96666667,50.97777778,2.6175,92.09,41.06,19.1,46.2,739.1333333,8.666666667,16800,2,2,70
20.7,39.93333333,43.09,40.9,50.97777778,2.7,92.09,41.04833333,19.1,46.2,739.1666667,8.333333333,17400,2,2,60
20.7,40.0,43.09,40.9,51.0,2.73,92.09,41.14722222,19.1,46.2,739.2,8.0,18000,2,2,60
20.7,40.0,43.09,40.93333333,51.0,2.73,92.09,41.14277778,19.1,46.2,739.2333333,7.833333333,18600,2,2,70
20.625,39.925,43.06,41.0,51.0,2.663333333,92.09,41.255,19.1,46.2,739.2666667,7.666666667,19200,2,2,60
20.6,39.96666667,43.0,41.0,51.04,2.59,92.09,41.27,19.1,46.29,739.3,7.5,19800,2,2,60
20.6,40.0,43.0,41.0,51.045,2.59,92.06,41.13777778,19.1,46.29,739.3333333,7.333333333,20400,2,2,70
20.53333333,40.0,43.0,41.0,51.09,2.59,92.06,41.09,19.1,46.29,739.3666667,7.166666667,21000,2,2,70
20.5,40.0,43.09,41.0,51.09,2.626666667,92.12333333,41.18166667,19.1,46.32666667,739.4,7.0,21600,2,2,70
20.5,40.0,43.03,41.0,51.13277778,2.7,92.12333333,41.2,19.1,46.4,739.4166667,7.0,22200,2,2,70
20.5,40.0,43.09,41.0,51.2,2.73,92.19,41.13277778,19.1,46.29,739.4333333,7.0,22800,2,2,70
20.42666667,40.0,43.03,41.0,51.2,2.79,92.19,41.09,19.1,46.29,739.45,7.0,23400,2,2,70
20.39,40.0,43.03,41.0,51.225,2.7,92.19,41.07,19.1,46.32666667,739.4666667,7.0,24000,2,2,60
20.39,40.0,43.09,41.0,51.265,2.76,92.19,41.09,19.1,46.4,739.4833333,7.0,24600,2,2,70
20.39,40.0,43.0,41.045,51.245,2.79,92.12333333,41.15722222,19.1,46.4,739.5,7.0,25200,2,2,60
20.32333333,40.0,43.0,41.0,51.26,2.79,92.19,41.16944444,19.1,46.4,739.5666667,6.833333333,25800,2,2,60
20.29,40.03,42.02666667,41.0,51.33277778,2.79,92.245,41.11444444,19.1,46.4,739.6333333,6.666666667,26400,2,2,50
20.29,40.22333333,41.3,41.0,51.32055556,2.9,92.3,41.09,19.1,46.4,739.7,6.5,27000,2,2,60
20.29,40.53,41.16333333,41.0,51.345,2.9,92.3,41.09611111,19.1,46.36333333,739.7666667,6.333333333,27600,2,2,50
20.29,40.72333333,41.03,41.06,51.4,2.826666667,92.22666667,41.18777778,19.1,46.23,739.8333333,6.166666667,28200,2,2,60
20.29,40.82666667,40.96666667,41.09,51.42777778,2.9,92.3,41.2,19.1,46.16333333,739.9,6.0,28800,2,2,70
20.29,40.96666667,40.82666667,41.09,51.5,3.0,92.3,41.2,19.1,46.09,739.95,6.0,29400,2,2,60
20.26,41.06,40.86333333,41.09,51.545,3.06,92.36666667,41.10111111,19.1,46.06,740.0,6.0,30000,2,2,100
20.2,41.02,40.79,41.09,51.47,3.2,92.33333333,40.55277778,19.1,45.93333333,740.05,6.0,30600,2,2,100
20.2,40.4,41.29,41.79,50.86833333,3.826666667,92.43333333,39.51722222,19.0,44.22333333,740.2833333,6.0,33000,2,2,90
20.2,40.32666667,41.29,41.52666667,50.72666667,3.9,92.5,39.35722222,19.0,43.89,740.3666667,6.0,33600,2,2,80
20.2,40.23,41.26,41.32666667,50.54166667,4.03,92.53,39.265,19.0,43.63333333,740.45,6.0,34200,2,2,100
20.2,40.36333333,41.2,40.96666667,50.43333333,4.156666667,92.59,39.12777778,19.0,43.36,740.5333333,6.0,34800,2,2,80
20.2,40.4,41.16333333,40.96666667,50.35722222,4.433333333,92.72666667,39.03,19.0,43.1,740.6166667,6.0,35400,2,2,80
20.2,40.4,41.09,40.72333333,50.275,4.56,92.8,38.98333333,19.0,42.82666667,740.7,6.0,36000,2,2,80
20.2,40.26,40.96666667,40.4975,50.19166667,4.695,92.745,38.92777778,19.0,42.56,740.7833333,5.833333333,36600,2,2,70
20.2,40.2,40.9,40.32666667,50.09,4.963333333,92.86666667,38.99277778,19.0,42.43333333,740.8666667,5.666666667,37200,2,2,80
20.16666667,40.2,40.93333333,40.26,50.00944444,5.156666667,92.86666667,39.145,19.0,42.2,740.95,5.5,37800,2,2,90
20.16666667,40.2,40.93333333,40.2,49.94444444,5.366666667,92.93333333,39.22111111,19.0,42.06666667,741.0333333,5.333333333,38400,2,2,90
20.1,40.2,40.9,40.43333333,49.775,5.9,93.06,39.08555556,19.0,42.96,741.3,4.833333333,40200,2,2,80
20.1,40.2,40.82666667,40.56,49.72,6.0,93.0,39.2,19.06666667,44.09333333,741.4,4.666666667,40800,2,2,80
20.05,40.645,41.26,40.6,49.7,6.156666667,93.12333333,38.96111111,19.2,44.7,741.7,4.166666667,42600,2,2,90
20.0,40.59,41.23,41.26666667,49.71,6.19,93.19,38.73,19.2,44.595,741.8,4.0,43200,2,2,80
20.0,40.59,41.36333333,41.43,49.75,6.33,93.19,38.50222222,19.2,44.5,741.8166667,4.5,43800,2,2,80
20.0,40.46666667,41.4,41.29,49.72,6.726666667,93.3,38.32777778,19.2,44.46666667,741.8333333,5.0,44400,2,2,80
20.0,40.46666667,41.32666667,41.06,49.63277778,6.66,93.36666667,38.13,19.2,44.32666667,741.85,5.5,45000,2,2,80
19.76333333,39.26666667,40.03,40.76,49.46111111,6.09,93.3,37.845,19.2,44.2,741.8833333,6.5,46200,2,2,70
19.73,39.32666667,39.86333333,40.62666667,49.345,5.9,93.245,37.735,19.16666667,44.09,741.9,7.0,46800,2,2,50
19.79,39.46666667,39.86333333,40.5,49.19666667,5.833333333,93.3,37.7,19.1,44.03,741.9666667,6.833333333,47400,2,2,70
19.79,39.5,39.9,40.5,49.09,5.966666667,93.3,37.60833333,19.16666667,43.96666667,742.0333333,6.666666667,48000,2,2,60
19.79,39.56,39.96666667,40.43333333,49.00944444,6.123333333,93.36666667,37.59,19.1,43.9,742.1,6.5,48600,2,2,70
