Kitchen_temp,Kitchen_Humidity,Livingroom_temp,Livingroom_Humidity,laundryRoom_Temp,laundryRoom_Humidity,OfficeRoom_Temp,OfficeRoom_Humidity,BathRoom_Temp,BathRoom_Humidity,Outside_temp_building,Outside_humidity_building,IroningRoom_Temp,IroningRoom_Humidity,TeenRoom_Temp,TeenRoom_Humidity,Parentroom_temp,Parent_room_humidity,WeatherStn_temp,WeatherStn_Pressure,WeatherStn_humidity,Windspeed,WeatherStn_Visibility,Dew_point_temp,RandVar1,RandVar2,Energy,NSM,day_of_week,week_status,month
21.1,40.45,19.7,41.82666667,21.79,38.03,19.89,39.26,19.39,45.29,12.66666667,35.0,20.1,35.5,21.39,40.86333333,19.7,39.29,12.1,753.5166667,78.16666667,3.0,21.16666667,8.333333333,3.950220742,3.950220742,50,69000,5,0,4
21.1,40.53,19.63333333,41.9,21.79,38.09,19.89,39.29,19.39,45.29,12.46333333,36.92333333,20.1,35.5675,21.39,41.0,19.7,39.29,12.1,753.4333333,78.33333333,3.0,21.33333333,8.366666667,11.99612357,11.99612357,70,69600,5,0,4
21.1,40.59,19.6,42.03,21.79,38.12666667,19.82333333,39.29,19.32333333,45.29,12.33,38.25666667,20.1,35.66333333,21.32333333,41.06,19.7,39.29,12.1,753.35,78.5,3.0,21.5,8.4,16.60902565,16.60902565,60,70200,5,0,4
21.1,40.62666667,19.6,42.16333333,21.79,38.2,19.89,39.43333333,19.39,45.29,12.06666667,40.43,20.1,35.79,21.39,41.23,19.7,39.29,12.1,753.2666667,78.66666667,3.0,21.66666667,8.433333333,47.97307893,47.97307893,60,70800,5,0,4
21.1,40.7,19.56666667,42.32666667,21.79,38.23,19.89,39.5,19.35666667,45.36333333,11.92666667,41.82333333,20.1,35.79,21.32333333,41.29,19.7,39.32666667,12.1,753.1833333,78.83333333,3.0,21.83333333,8.466666667,14.60302199,14.60302199,60,71400,5,0,4
21.1,40.79,19.5,42.46666667,21.79,38.29,19.79,39.43333333,19.35666667,45.36333333,11.89,42.29,20.1,35.9,21.39,41.4,19.7,39.46666667,12.1,753.1,79.0,3.0,22.0,8.5,38.8728108,38.8728108,50,72000,5,0,4
21.1,40.79,19.5,42.62666667,21.79,38.29,19.85666667,39.56,19.39,45.4,11.89,42.62333333,20.1,35.9,21.39,41.4,19.66666667,39.5,12.01666667,753.1166667,80.0,3.0,21.66666667,8.6,37.23921744,37.23921744,60,72600,5,0,4
21.1,40.82666667,19.42666667,42.7,21.79,38.29,19.79,39.59,19.39,45.4,11.86,43.43333333,20.1,35.975,21.39,41.5,19.6,39.5,11.93333333,753.1333333,81.0,3.0,21.33333333,8.7,24.85911888,24.85911888,60,73200,5,0,4
21.1,40.9,19.39,42.73,21.79,38.32666667,19.79,39.59,19.32333333,45.5,11.8,43.56,20.1,36.06,21.32333333,41.5,19.7,39.7,11.85,753.15,82.0,3.0,21.0,8.8,49.85815756,49.85815756,50,73800,5,0,4
21.1,40.9,19.39,42.86333333,21.79,38.4,19.79,39.7,19.39,45.5,11.66,45.5,20.1,36.03,21.35666667,41.59,19.7,39.7,11.76666667,753.1666667,83.0,3.0,20.66666667,8.9,44.79429334,44.79429334,50,74400,5,0,4
21.03333333,40.9,19.39,42.93333333,21.79,38.4,19.79,39.7225,19.39,45.5,11.53333333,46.42666667,20.1,36.09,21.35666667,41.59,19.6,39.7,11.68333333,753.1833333,84.0,3.0,20.33333333,9.0,34.37260399,34.37260399,60,75000,5,0,4
21.1,41.0,19.315,43.095,21.79,38.46666667,19.79,39.79,19.39,45.5,11.46333333,47.36666667,20.1,36.12666667,21.35666667,41.7,19.6,39.7,11.6,753.2,85.0,3.0,20.0,9.1,30.31842464,30.31842464,70,75600,5,0,4
21.1,41.06,19.29,43.2,21.79,38.5,19.79,39.82666667,19.39,45.59,11.4175,48.4,20.1,36.2,21.29,41.7,19.6,39.73,11.43333333,753.1833333,86.16666667,2.666666667,27.0,9.133333333,39.41259423,39.41259423,60,76200,5,0,4
21.03333333,41.03,19.29,43.32666667,21.79,38.5,19.79,39.9,19.39,45.59,11.62666667,49.23333333,20.1,36.23,21.35666667,41.79,19.6,39.79,11.26666667,753.1666667,87.33333333,2.333333333,34.0,9.166666667,46.3202626,46.3202626,60,76800,5,0,4
21.03333333,41.09,19.23,43.32666667,21.73,38.5,19.79,40.0,19.35666667,45.59,11.75666667,49.26666667,20.1,36.29,21.29,41.79,19.6,39.9,11.1,753.15,88.5,2.0,41.0,9.2,33.61149266,33.61149266,50,77400,5,0,4
21.03333333,41.12666667,19.2,43.43333333,21.76,38.5,19.79,40.0,19.35666667,45.59,11.89,49.19333333,20.1,36.29,21.29,41.9,19.6,39.96666667,10.93333333,753.1333333,89.66666667,1.666666667,48.0,9.233333333,21.42480804,21.42480804,50,78000,5,0,4
21.03333333,41.12666667,19.2,43.5,21.7,38.5,19.79,40.09,19.39,45.59,12.16666667,48.79666667,20.03333333,36.29,21.29,41.93333333,19.6,40.0,10.76666667,753.1166667,90.83333333,1.333333333,55.0,9.266666667,2.691363322,2.691363322,50,78600,5,0,4
21.0,41.12666667,19.2,43.62666667,21.7,38.59,19.79,40.09,19.39,45.66333333,12.36,47.99666667,20.1,36.4,21.29,42.0,19.6,40.03,10.6,753.1,92.0,1.0,62.0,9.3,35.98131575,35.98131575,30,79200,5,0,4
21.0,41.2,19.2,43.7,21.7,38.59,19.79,40.2,19.39,45.7,12.66666667,46.3,20.1,36.46666667,21.29,42.0,19.6,40.09,11.1,753.05,88.66666667,1.666666667,56.33333333,9.183333333,47.05868516,47.05868516,50,79800,5,0,4
21.0,41.2,19.16666667,43.7,21.7,38.53,19.79,40.26,19.315,45.7,12.86,45.02666667,20.0,36.43333333,21.29,42.06,19.6,40.2,11.6,753.0,85.33333333,2.333333333,50.66666667,9.066666667,44.32653449,44.32653449,30,80400,5,0,4
21.0,41.2675,19.16666667,43.76,21.7,38.59,19.79,40.29,19.29,45.7,13.0,43.92333333,20.0,36.5,21.29,42.09,19.6,40.2,12.1,752.95,82.0,3.0,45.0,8.95,28.62938365,28.62938365,60,81000,5,0,4
21.0,41.29,19.16666667,43.79,21.66666667,38.56,19.79,40.29,19.29,45.7,13.06666667,43.46333333,20.0,36.5,21.29,42.09,19.6,40.23,12.6,752.9,78.66666667,3.666666667,39.33333333,8.833333333,41.70130941,41.70130941,60,81600,5,0,4
21.0,41.4,19.1,43.79,21.6,38.56,19.79,40.4,19.29,45.7,13.1,43.36,20.0,36.59,21.29,42.2,19.6,40.29,13.1,752.85,75.33333333,4.333333333,33.66666667,8.716666667,23.11877361,23.11877361,60,82200,5,0,4
21.0,41.4,19.1,43.93333333,21.6,38.59,19.79,40.4,19.29,45.79,13.1,43.63333333,20.0,36.59,21.29,42.2,19.56666667,40.32666667,13.6,752.8,72.0,5.0,28.0,8.6,28.22501099,28.22501099,50,82800,5,0,4
21.0,41.5,19.16666667,44.0,21.6,38.66333333,19.73,40.5,19.29,45.79,13.1,44.26666667,20.0,36.62666667,21.29,42.23,19.56666667,40.4,13.63333333,752.75,72.16666667,5.333333333,27.83333333,8.666666667,17.11969548,17.11969548,60,83400,5,0,4
21.0,41.5,19.1,44.09,21.6,38.7,19.73,40.5,19.29,45.79,13.1,44.4,20.0,36.7,21.29,42.29,19.5,40.43333333,13.66666667,752.7,72.33333333,5.666666667,27.66666667,8.733333333,18.62640792,18.62640792,50,84000,5,0,4
21.0,41.59,19.1,44.09,21.53333333,38.76,19.7,40.53,19.29,45.79,13.19,44.2,20.0,36.7,21.29,42.32666667,19.56666667,40.5,13.7,752.65,72.5,6.0,27.5,8.8,18.65459166,18.65459166,60,84600,5,0,4
20.92666667,41.59,19.1,44.12666667,21.5,38.79,19.7,40.59,19.29,45.79,13.19,44.2,20.0,36.7,21.29,42.4,19.53333333,40.53,13.73333333,752.6,72.66666667,6.333333333,27.33333333,8.866666667,21.56354506,21.56354506,60,85200,5,0,4
20.89,41.62666667,19.1,44.2,21.5,38.79,19.7,40.62666667,19.29,45.79,13.13,44.42666667,20.0,36.79,21.29,42.43333333,19.53333333,40.59,13.76666667,752.55,72.83333333,6.666666667,27.16666667,8.933333333,6.409194565,6.409194565,60,85800,5,0,4
20.89,41.7,19.1,44.29,21.5,38.79,19.7,40.7225,19.29,45.79,13.13,45.16666667,20.0,36.79,21.29,42.5,19.6,40.62666667,13.8,752.5,73.0,7.0,27.0,9.0,13.71498089,13.71498089,60,0,6,0,4
20.89,41.73,19.1,44.3175,21.5,38.79,19.7,40.79,19.29,45.79,13.05,46.15,20.0,36.9,21.29,42.53,19.53333333,40.7,13.81666667,752.45,73.16666667,7.0,27.33333333,9.05,29.37338044,29.37338044,60,600,6,0,4
20.89,41.79,19.1,44.4,21.5,38.82666667,19.7,40.79,19.29,45.82666667,13.0,46.8,20.0,36.9,21.29,42.59,19.56666667,40.73,13.83333333,752.4,73.33333333,7.0,27.66666667,9.1,5.403867178,5.403867178,50,1200,6,0,4
20.89,41.82666667,19.1,44.5,21.5,38.9,19.7,40.86333333,19.29,45.9,13.0,47.06,20.0,37.0,21.29,42.62666667,19.5,40.79,13.85,752.35,73.5,7.0,28.0,9.15,11.87540652,11.87540652,60,1800,6,0,4
20.89,41.9,19.1,44.5,21.56666667,38.96666667,19.7,41.0,19.29,45.9,13.0,47.26,20.0,37.0,21.29,42.7,19.5,40.9,13.86666667,752.3,73.66666667,7.0,28.33333333,9.2,7.600125088,7.600125088,50,2400,6,0,4
20.89,41.93333333,19.1,44.53,21.53333333,39.0,19.7,41.0,19.29,45.9,13.0,47.2,20.0,37.09,21.29,42.73,19.5,40.9,13.88333333,752.25,73.83333333,7.0,28.66666667,9.25,41.13707609,41.13707609,60,3000,6,0,4
20.89,42.0,19.1,44.59,21.6,39.0,19.7,41.0,19.29,45.9,13.0,47.43333333,20.0,37.09,21.29,42.79,19.5,40.95,13.9,752.2,74.0,7.0,29.0,9.3,20.92517308,20.92517308,60,3600,6,0,4
20.89,42.03,19.1,44.7,21.6,39.09,19.7,41.06,19.29,45.9,13.06666667,47.43333333,20.0,37.2,21.29,42.79,19.5,41.09,13.8,752.1833333,74.66666667,7.0,28.83333333,9.35,38.88424906,38.88424906,60,4200,6,0,4
20.89,42.09,19.1,44.7,21.6,39.09,19.7,41.09,19.29,45.9,13.1,48.12666667,20.0,37.2,21.29,42.9,19.5,41.09,13.7,752.1666667,75.33333333,7.0,28.66666667,9.4,3.13347138,3.13347138,60,4800,6,0,4
20.89,42.09,19.03333333,44.65666667,21.6,39.09,19.7,41.16333333,19.29,45.975,13.03333333,50.59333333,20.0,37.29,21.29,42.96666667,19.5,41.12666667,13.6,752.15,76.0,7.0,28.5,9.45,7.419001753,7.419001753,30,5400,6,0,4
20.89,42.1175,19.03333333,44.73,21.6,39.09,19.7,41.2,19.29,46.0,12.76333333,54.0,20.0,37.3725,21.26,43.0,19.5,41.2,13.5,752.1333333,76.66666667,7.0,28.33333333,9.5,36.67317906,36.67317906,40,6000,6,0,4
20.89,42.2,19.1,44.9,21.6,39.09,19.7,41.26,19.29,46.0,12.63,56.26,20.0,37.4,21.26,43.13333333,19.5,41.29,13.4,752.1166667,77.33333333,7.0,28.16666667,9.55,7.00080985,7.00080985,30,6600,6,0,4
20.89,42.29,19.1,44.96666667,21.6,39.09,19.7,41.32666667,19.29,46.0,12.56666667,58.53333333,20.0,37.53,21.29,43.23,19.5,41.36333333,13.3,752.1,78.0,7.0,28.0,9.6,46.89018811,46.89018811,50,7200,6,0,4
20.89,42.29,19.03333333,44.96333333,21.6,39.09,19.7,41.46666667,19.29,46.03,12.5,59.66666667,20.0,37.66333333,21.29,43.36333333,19.5,41.43333333,13.13333333,752.1166667,79.83333333,7.0,33.83333333,9.766666667,9.949138958,9.949138958,50,7800,6,0,4
20.89,42.43333333,19.03333333,45.03,21.6,39.09,19.7,41.5,19.29,46.09,12.39,60.69666667,20.0,37.7,21.29,43.43333333,19.5,41.5,12.96666667,752.1333333,81.66666667,7.0,39.66666667,9.933333333,7.849964127,7.849964127,70,8400,6,0,4
20.89,42.5,19.06666667,45.09,21.6,39.09,19.7,41.56,19.29,46.09,12.33,61.09,20.0,37.76,21.29,43.56,19.5,41.59,12.8,752.15,83.5,7.0,45.5,10.1,34.55801056,34.55801056,60,9000,6,0,4
20.89,42.5,19.06666667,45.16333333,21.6,39.16333333,19.7,41.62666667,19.29,46.09,12.3,61.56666667,20.0,37.9,21.29,43.59,19.5,41.66333333,12.63333333,752.1666667,85.33333333,7.0,51.33333333,10.26666667,38.08047853,38.08047853,70,9600,6,0,4
20.89,42.56,19.0,45.2,21.6,39.32666667,19.63333333,41.7,19.29,46.09,12.22666667,61.9,20.0,37.96666667,21.23,43.59,19.5,41.79,12.46666667,752.1833333,87.16666667,7.0,57.16666667,10.43333333,6.254321255,6.254321255,70,10200,6,0,4
20.89,42.7,19.0,45.26,21.6,39.4,19.6,41.7,19.29,46.16333333,12.19,62.33,20.0,38.0,21.23,43.73,19.5,41.86333333,12.3,752.2,89.0,7.0,63.0,10.6,37.71826338,37.71826338,50,10800,6,0,4
20.89,42.7,19.0,45.32666667,21.6,39.4,19.675,41.875,19.29,46.2,12.19,62.66333333,20.0,38.06,21.29,43.79,19.5,41.93333333,12.26666667,752.1666667,89.5,6.666666667,63.16666667,10.63333333,41.62888698,41.62888698,60,11400,6,0,4
20.89,42.73,19.0,45.4,21.6,39.4,19.63333333,41.93333333,19.29,46.26,12.145,62.895,20.0,38.09,21.26,43.86333333,19.5,42.0,12.23333333,752.1333333,90.0,6.333333333,63.33333333,10.66666667,18.04687174,18.04687174,50,12000,6,0,4
20.82333333,42.73,19.0,45.5,21.6,39.5,19.6,41.93333333,19.29,46.29,12.0,63.36666667,20.0,38.16333333,21.26,43.93,19.5,42.09,12.2,752.1,90.5,6.0,63.5,10.7,25.11465099,25.11465099,50,12600,6,0,4
20.79,42.79,19.0,45.53,21.6,39.5,19.6,42.0,19.23,46.23,12.0,63.9,19.96333333,38.2,21.26,43.96666667,19.5,42.09,12.16666667,752.0666667,91.0,5.666666667,63.66666667,10.73333333,30.249989,30.249989,50,13200,6,0,4
20.79,42.79,19.0,45.59,21.6,39.5,19.63333333,42.12666667,19.29,46.32666667,11.89,64.09,19.89,38.26,21.26,44.02666667,19.5,42.2,12.13333333,752.0333333,91.5,5.333333333,63.83333333,10.76666667,36.69672128,36.69672128,60,13800,6,0,4
20.79,42.93333333,19.0,45.62666667,21.6,39.59,19.63333333,42.12666667,19.29,46.4,11.89,64.36333333,20.0,38.32666667,21.26,44.06,19.5,42.26,12.1,752.0,92.0,5.0,64.0,10.8,40.30453195,40.30453195,60,14400,6,0,4
20.79,43.0,19.0,45.7,21.6,39.59,19.6,42.2,19.29,46.4,11.8,64.76,19.92666667,38.4,21.26,44.06,19.5,42.29,12.05,751.9666667,92.16666667,4.666666667,64.0,10.78333333,46.12544364,46.12544364,60,15000,6,0,4
20.79,42.96666667,19.0,45.79,21.66666667,39.66333333,19.6,42.26,19.23,46.32666667,11.8,65.02666667,19.96333333,38.4,21.29,44.145,19.5,42.4,12.0,751.9333333,92.33333333,4.333333333,64.0,10.76666667,41.40065457,41.40065457,70,15600,6,0,4
20.79,42.96666667,19.0,45.86333333,21.66666667,39.66333333,19.6,42.29,19.2,46.4,11.86,65.15666667,19.89,38.46666667,21.29,44.23,19.42666667,42.4,11.95,751.9,92.5,4.0,64.0,10.75,48.41278514,48.41278514,60,16200,6,0,4
20.79,43.03,19.0,45.93333333,21.7,39.73,19.6,42.29,19.2,46.4,11.8,65.09,19.89,38.5,21.29,44.29,19.5,42.5,11.9,751.8666667,92.66666667,3.666666667,64.0,10.73333333,35.86462144,35.86462144,60,16800,6,0,4
20.79,43.09,19.0,46.0,21.7,39.79,19.6,42.32666667,19.2,46.4,11.86,65.12666667,19.96333333,38.5,21.29,44.29,19.5,42.56,11.85,751.8333333,92.83333333,3.333333333,64.0,10.71666667,40.18904384,40.18904384,50,17400,6,0,4
20.79,43.09,18.89,46.0,21.66666667,39.76,19.6,42.4,19.29,46.53,11.8,65.0,19.89,38.545,21.23,44.23,19.5,42.59,11.8,751.8,93.0,3.0,64.0,10.7,41.19644284,41.19644284,40,18000,6,0,4
20.79,43.12666667,18.89,46.06,21.66666667,39.76,19.6,42.5,19.29,46.59,11.8,65.22666667,19.96333333,38.59,21.23,44.32666667,19.5,42.59,11.81666667,751.7833333,92.83333333,3.0,56.66666667,10.68333333,37.24092639,37.24092639,30,18600,6,0,4
20.79,43.2,18.89,46.2,21.6,39.7,19.6,42.5,19.2,46.5,11.8,65.22666667,19.96333333,38.66333333,21.29,44.4,19.5,42.7,11.83333333,751.7666667,92.66666667,3.0,49.33333333,10.66666667,25.61421846,25.61421846,50,19200,6,0,4
20.79,43.23,18.89,46.2,21.6,39.7,19.6,42.59,19.2,46.5,11.86,65.29666667,19.89,38.7,21.29,44.4,19.5,42.7,11.85,751.75,92.5,3.0,42.0,10.65,19.60322823,19.60322823,40,19800,6,0,4
20.79,43.29,18.89,46.2,21.6,39.79,19.6,42.59,19.23,46.53,11.8,65.15666667,19.89,38.7,21.29,44.4,19.5,42.73,11.86666667,751.7333333,92.33333333,3.0,34.66666667,10.63333333,17.55572635,17.55572635,70,20400,6,0,4
20.79,43.26,18.89,46.26,21.6,39.79,19.6,42.62666667,19.23,46.53,11.83,65.22666667,20.0,38.7,21.26,44.46666667,19.5,42.79,11.88333333,751.7166667,92.16666667,3.0,27.33333333,10.61666667,36.12481622,36.12481622,50,21000,6,0,4
20.79,43.26,18.89,46.29,21.6,39.82666667,19.6,42.7,19.29,46.59,11.89,65.3,20.0,38.7,21.2,44.4,19.39,42.7,11.9,751.7,92.0,3.0,20.0,10.6,33.33197366,33.33197366,50,21600,6,0,4
20.79,43.32666667,18.89,46.29,21.6,39.9,19.6,42.7,19.23,46.53,11.73333333,64.52333333,19.96333333,38.76,21.2,44.4,19.39,42.76,11.91666667,751.7166667,91.83333333,3.166666667,20.33333333,10.6,48.07241937,48.07241937,70,22200,6,0,4
20.79,43.4,18.89,46.4,21.6,39.93333333,19.6,42.7,19.29,46.7,11.37,63.8675,19.89,38.76,21.2,44.4,19.39,42.79,11.93333333,751.7333333,91.66666667,3.333333333,20.66666667,10.6,38.92736809,38.92736809,50,22800,6,0,4
20.79,43.29,18.89,46.4,21.6,39.93333333,19.6,42.7,19.23,46.62666667,11.03333333,63.76,19.89,38.79,21.2,44.4,19.39,42.79,11.95,751.75,91.5,3.5,21.0,10.6,29.40447178,29.40447178,60,23400,6,0,4
20.79,43.29,18.89,46.4,21.6,39.93333333,19.6,42.79,19.2,46.59,10.86,64.56666667,19.89,38.79,21.2,44.4,19.39,42.79,11.96666667,751.7666667,91.33333333,3.666666667,21.33333333,10.6,26.98678285,26.98678285,60,24000,6,0,4
20.79,43.29,18.89,46.5,21.6,40.0,19.53333333,42.79,19.2,46.59,10.8,65.3,19.89,38.76,21.26,44.46666667,19.39,42.79,11.98333333,751.7833333,91.16666667,3.833333333,21.66666667,10.6,33.63512341,33.63512341,60,24600,6,0,4
20.79,43.36333333,18.89,46.5,21.6,40.06,19.6,42.79,19.23,46.65666667,10.89,66.22666667,19.96333333,38.76,21.2,44.32666667,19.39,42.79,12.0,751.8,91.0,4.0,22.0,10.6,7.335704146,7.335704146,60,25200,6,0,4
20.79,43.4,18.92666667,46.4,21.6,40.09,19.6,42.79,19.23,46.73,11.03,66.76666667,19.89,38.79,21.2,44.4,19.39,42.79,11.96666667,751.8333333,91.0,4.0,22.16666667,10.56666667,33.76385762,33.76385762,60,25800,6,0,4
20.79,43.4,19.0,46.4,21.6,40.09,19.6,42.82666667,19.26,46.7,11.13,66.93333333,19.89,38.79,21.2,44.4,19.39,42.845,11.93333333,751.8666667,91.0,4.0,22.33333333,10.53333333,17.70745439,17.70745439,50,26400,6,0,4
20.79,43.4,19.0,46.29,21.6,40.09,19.6,42.82666667,19.2,46.7,11.26333333,67.0,19.89,38.79,21.2,44.4,19.39,42.9,11.9,751.9,91.0,4.0,22.5,10.5,31.05138955,31.05138955,50,27000,6,0,4
20.79,43.4,19.0,46.29,21.6,40.09,19.6,42.9,19.2,46.7,11.33,66.73,19.89,38.86333333,21.2,44.45,19.39,42.9,11.86666667,751.9333333,91.0,4.0,22.66666667,10.46666667,40.25252272,40.25252272,60,27600,6,0,4
20.79,43.43333333,19.1,46.29,21.6,40.09,19.6,42.9,19.26,46.76,11.53,66.79666667,19.89,38.9,21.2,44.46666667,19.5,43.0,11.83333333,751.9666667,91.0,4.0,22.83333333,10.43333333,35.87104086,35.87104086,60,28200,6,0,4
20.79,43.5,19.16666667,46.15666667,21.6,40.09,19.6,42.9,19.2,46.7,11.86666667,66.93333333,19.89,38.9,21.2,44.5,19.42666667,42.93333333,11.8,752.0,91.0,4.0,23.0,10.4,42.89174939,42.89174939,50,28800,6,0,4
20.79,43.5,19.29,46.06,21.6,40.09,19.6,42.82666667,19.26,46.79,12.12666667,66.53333333,19.945,38.95,21.2,44.5,19.5,43.0,11.88333333,752.05,90.66666667,4.0,23.0,10.43333333,40.68869856,40.68869856,70,29400,6,0,4
20.79,43.5,19.35666667,45.93333333,21.6,40.09,19.6,42.82666667,19.2,46.73,12.33,65.63333333,20.0,39.0,21.2,44.5,19.63333333,43.0,11.96666667,752.1,90.33333333,4.0,23.0,10.46666667,3.104092262,3.104092262,40,30000,6,0,4
20.79,43.5,19.42666667,45.79,21.7,40.2,19.6,43.02666667,19.2,46.7,12.46333333,65.1,19.92666667,39.06,21.2,44.5,20.09333333,43.19333333,12.05,752.15,90.0,4.0,23.0,10.5,31.81207775,31.81207775,50,30600,6,0,4
20.82333333,43.53,19.5,45.73,21.7,40.12666667,19.6,43.26666667,19.2,46.76,12.9,63.96333333,19.89,39.03,21.23,44.53,20.76,42.46666667,12.13333333,752.2,89.66666667,4.0,23.0,10.53333333,15.92509514,15.92509514,30,31200,6,0,4
20.82333333,43.53,19.66333333,45.56,21.7,40.12666667,19.66666667,43.52666667,19.29,46.9,13.29333333,62.23,19.89,39.09,21.29,44.59,20.76,41.59,12.21666667,752.25,89.33333333,4.0,23.0,10.56666667,23.54706164,23.54706164,30,31800,6,0,4
20.82333333,43.46333333,19.99666667,45.3,21.63333333,40.12666667,19.73,43.7,19.29,46.9,13.75666667,59.43,20.0,39.09,21.29,44.7,20.56666667,41.72333333,12.3,752.3,89.0,4.0,23.0,10.6,24.14744481,24.14744481,60,32400,6,0,4
20.89,43.59,20.39333333,44.66,21.6,40.09,19.85666667,43.7,19.29,46.9,14.09,56.76333333,20.0,39.16333333,21.29,44.7,20.39,42.03,12.55,752.3166667,88.0,4.166666667,25.83333333,10.66666667,0.511048199,0.511048199,50,33000,6,0,4
20.89,43.62666667,20.93333333,44.13333333,21.6,40.16333333,20.05,43.645,19.29,46.96666667,14.6,53.13333333,20.0,39.23,21.29,44.79,20.32333333,42.09,12.8,752.3333333,87.0,4.333333333,28.66666667,10.73333333,35.26999468,35.26999468,60,33600,6,0,4
20.89,43.7,21.63,42.99666667,21.6,40.2,20.13333333,43.56,19.29,47.0,15.075,49.595,20.0,39.29,21.29,44.79,20.2,42.12666667,13.05,752.35,86.0,4.5,31.5,10.8,32.99133668,32.99133668,60,34200,6,0,4
20.89,43.79,22.09666667,42.25666667,21.66666667,40.26,20.26,43.5,19.29,47.0,15.56,47.73333333,20.0,39.29,21.29,44.79,20.2,42.26,13.3,752.3666667,85.0,4.666666667,34.33333333,10.86666667,6.11983767,6.11983767,70,34800,6,0,4
20.96333333,43.79,22.495,41.25,21.7,40.4,20.42666667,43.4,19.29,47.09,16.09666667,44.03333333,20.0,39.36333333,21.29,44.79,20.1,42.4,13.55,752.3833333,84.0,4.833333333,37.16666667,10.93333333,25.28038212,25.28038212,60,35400,6,0,4
21.0,43.9,22.86,40.49,21.7,40.425,20.56666667,43.32666667,19.29,47.09,16.35666667,40.7,20.0,39.4,21.29,44.9,20.03333333,42.32666667,13.8,752.4,83.0,5.0,40.0,11.0,48.9076784,48.9076784,60,36000,6,0,4
21.0,43.9,23.06666667,40.23,21.76,40.5,20.63333333,43.16333333,19.29,47.12666667,16.7,38.56333333,20.06666667,39.46666667,21.29,44.9,20.0,42.23,14.11666667,752.4166667,81.66666667,4.833333333,38.16666667,11.05,9.09693155,9.09693155,60,36600,6,0,4
21.1,44.0,23.23,39.86333333,21.79,40.43333333,20.76,43.03,19.29,47.2,16.82666667,37.09666667,20.1,39.53,21.29,44.9,20.0,42.29,14.43333333,752.4333333,80.33333333,4.666666667,36.33333333,11.1,34.18532066,34.18532066,50,37200,6,0,4
21.1,44.0,23.35666667,39.65666667,21.79,40.5,20.82333333,42.9,19.29,47.23,17.09666667,35.6,20.1,39.66333333,21.29,44.96666667,20.0,42.4,14.75,752.45,79.0,4.5,34.5,11.15,34.34024731,34.34024731,60,37800,6,0,4
21.2,44.0,23.53333333,39.43,21.79,40.5,20.89,42.9,19.29,47.29,17.43,35.13333333,20.1,39.7,21.39,44.9,20.0,42.425,15.06666667,752.4666667,77.66666667,4.333333333,32.66666667,11.2,44.53792342,44.53792342,50,38400,6,0,4
21.2,44.0,23.6,39.15666667,21.85666667,40.63333333,20.92666667,42.79,19.39,47.29,17.39,32.66666667,20.1,39.7,21.39,44.9,20.0,42.5,15.38333333,752.4833333,76.33333333,4.166666667,30.83333333,11.25,6.228409207,6.228409207,60,39000,6,0,4
21.23,43.93333333,23.7,39.02666667,21.82333333,40.62666667,21.0,42.79,19.32333333,47.36333333,17.46333333,32.46,20.13333333,39.7,21.445,44.79,20.0,42.5,15.7,752.5,75.0,4.0,29.0,11.3,18.17203788,18.17203788,60,39600,6,0,4
21.29,44.0,23.7,38.9,21.89,40.62666667,21.1,42.86333333,19.39,47.45,17.6,30.36666667,20.2,39.62666667,21.53333333,44.7,20.0,42.53,15.9,752.4666667,73.83333333,4.0,30.83333333,11.25,22.95571472,22.95571472,60,40200,6,0,4
21.32333333,43.9,23.79,38.76,21.89,40.7,21.16666667,42.73,19.32333333,47.5,17.66666667,28.7,20.29,39.7,21.6,44.62666667,20.0,42.59,16.1,752.4333333,72.66666667,4.0,32.66666667,11.2,18.66370699,18.66370699,70,40800,6,0,4
21.4175,43.9,23.85666667,38.7,21.89,40.7,21.23,42.7,19.39,47.56,17.7,26.62666667,20.32333333,39.79,21.7,44.46666667,20.0,42.59,16.3,752.4,71.5,4.0,34.5,11.15,13.76656636,13.76656636,60,41400,6,0,4
21.5,43.9,23.89,38.46666667,22.0,40.66333333,21.29,42.7,19.32333333,47.59,17.76,24.56,20.46333333,39.79,21.76,44.26666667,20.0,42.59,16.5,752.3666667,70.33333333,4.0,36.33333333,11.1,35.64478315,35.64478315,50,42000,6,0,4
21.53333333,43.86333333,23.82333333,38.32666667,22.0,40.59,21.29,42.56,19.32333333,47.59,17.79,20.65666667,20.53333333,39.76,21.89,44.13333333,20.0,42.66333333,16.7,752.3333333,69.16666667,4.0,38.16666667,11.05,43.08578705,43.08578705,60,42600,6,0,4
21.6,43.73,23.85666667,38.26,22.03333333,40.62666667,21.35666667,42.43333333,19.39,47.59,17.85666667,18.93,20.6,39.56666667,21.96333333,43.8,20.0,42.66333333,16.9,752.3,68.0,4.0,40.0,11.0,45.74053048,45.74053048,50,43200,6,0,4
21.7,43.66333333,23.79,38.12666667,22.1,40.7,21.39,42.29,19.39,47.66333333,18.03333333,19.56666667,20.79,39.43,22.13333333,43.63333333,20.0,42.7,17.08333333,752.25,65.83333333,4.0,40.0,10.65,40.43514017,40.43514017,60,43800,6,0,4
